timestamp_hour_utc,representative_day_id,day_weight,it_load_kw,q_air_kw,q_cp_kw,q_rdhx_kw,s_air_kw,s_air_old_kw,s_air_new_kw,old_ac_capacity_eff_kw,q_air_to_ashp_kw,q_air_to_reject_kw,q_cp_to_wshp_kw,q_cp_to_free_kw,q_rdhx_to_wshp_kw,q_rdhx_to_chiller_kw,q_ashp_out_kw,p_ashp_kw,q_wshp_in_kw,q_wshp_out_kw,p_wshp_kw,q_chiller_evap_kw,p_chiller_kw,q_tower_kw,p_tower_kw,p_pump_kw,p_cdu_free_kw,p_terminal_kw,p_cooling_kw,p_grid_kw,q_heat_kw,heating_demand_kw,heat_demand_upper_violation_kw,q_tes_ch_kw,q_tes_dis_kw,e_tes_kwh,p_bess_ch_kw,p_bess_dis_kw,e_bess_kwh,max_theta_c,hotspot_slack_c,hotspot_penalty_yuan,bess_degradation_cost_yuan,power_balance_residual_kw,heat_balance_residual_kw
2025-01-30 00:00:00+00:00,0,66.0,2837.291468201433,826.5687782126879,1546.44386897087,464.278821017875,826.5687782126879,589.8349403544695,236.73383785821844,3966.180779696927,696.0654140736893,130.50336413899856,0.0,1546.44386897087,464.278821017875,0.0,1012.4587841071846,316.39337003349516,464.278821017875,619.0384280238333,154.75960700595832,130.50336413899856,43.50112137966619,1720.4483544895347,25.80672531734302,35.57166558959615,30.9288773794174,191.40230706722923,798.3636737727054,3635.655141974138,1631.497212131018,3219.22382502416,0.0,0.0,0.0,0.0,0.0,0.0,654.1377045887297,23.961609196477784,0.0,0.0,0.0,-2.2737367544323206e-13,0.0
2025-01-30 01:00:00+00:00,0,66.0,2811.291148338461,822.0619981431374,1536.2887573142875,452.9403928810344,822.0619981431374,587.1394438648571,234.92255427828033,3966.180779696927,691.9090135209661,130.1529846221713,0.0,1536.2887573142875,452.9403928810344,0.0,1006.4131105759508,314.5040970549846,452.9403928810344,603.9205238413792,150.9801309603448,130.1529846221713,43.38432820739043,1709.8260701438492,25.647391052157737,35.255179075096095,30.725775146285752,190.12861356524917,790.6255150615086,3601.9166633999694,1610.33363441733,3277.57292616957,0.0,0.0,0.0,0.0,0.0,0.0,654.1377045887297,23.96138685355903,0.0,0.0,0.0,-2.2737367544323206e-13,0.0
2025-01-30 02:00:00+00:00,0,66.0,2819.105058034541,825.7634633014073,1544.1838947794379,449.1576999536967,825.7634633014072,591.2537316045161,234.50973169689115,3966.180779696927,694.9841002814253,130.77936301998204,1305.5364715831613,238.64742319627658,449.15769995369664,5.684341886080802e-14,1010.8859640457096,315.9018637642842,1754.694171536858,2339.5922287158105,584.8980571789526,130.7793630199821,43.5931210066607,413.0199072229194,6.195298608343791,48.430619610957336,4.772948463925531,190.8330319166699,1194.624940549794,4013.7299985843347,3350.47819276152,3350.47819276152,0.0,0.0,0.0,0.0,0.0,0.0,654.1377045887297,23.958025001375713,0.0,0.0,0.0,-2.2737367544323206e-13,0.0
2025-01-30 03:00:00+00:00,0,66.0,2803.0722391605236,822.8976342089328,1537.9310601038717,442.2435448477197,822.8976342089328,589.6713906103032,233.2262435986296,3966.180779696927,692.1377189039516,130.75991530498118,1371.035520227481,166.89553987639079,442.2435448477197,0.0,1006.7457729512024,314.60805404725073,1813.2790650752006,2417.7054201002675,604.4263550250669,130.75991530498118,43.58663843499372,341.24209361636565,5.118631404245485,48.89141185282944,3.3379107975278157,190.03034607877677,1209.9993476406908,6258.5565302436,3424.45119305147,3424.45119305147,0.0,0.0,0.0,0.0,2245.4849434423854,0.0,2784.3917664564233,23.957071275764953,0.0,0.0,0.0,0.0,0.0
2025-01-30 04:00:00+00:00,0,66.0,2818.2087153841603,826.4350031087115,1545.8998991967705,445.8738130786792,826.4350031087115,592.451109416269,233.98389369244248,3966.180779696927,695.7059533488854,130.72904975982613,1545.8998991967705,0.0,445.8738130786792,0.0,1011.9359321438333,316.2299787949479,1991.7737122754497,2655.698283033933,663.9245707584832,130.72904975982613,43.57634991994204,174.30539967976816,2.614580995196522,50.83573510668991,0.0,190.8935380097434,1268.0747535850032,7356.97199191281,3667.6342151777662,5074.25305785225,0.0,0.0,0.0,0.0,3270.688522943648,0.0,5887.239341298567,23.95747202856852,0.0,0.0,0.0,-1.3642420526593924e-12,0.0
2025-01-30 05:00:00+00:00,0,66.0,2796.4623028695482,819.6649246698831,1534.342627406983,442.4547507926807,819.6649246698832,588.6165389727215,231.0483856971617,3966.180779696927,690.2413343202635,129.42359034961964,1534.342627406983,0.0,442.4547507926807,0.0,1003.9873953749287,313.74606105466523,1976.7973781996636,2635.7298375995515,658.9324593998879,129.42359034961964,43.141196783206546,172.56478713282618,2.5884718069923927,50.4548263301363,0.0,189.3374810580359,1258.2004964329244,4054.662799302472,3639.7172329744803,7175.01322351412,0.0,0.0,0.0,0.0,0.0,0.0,5887.239341298567,23.958134834158145,0.0,0.0,0.0,-4.547473508864641e-13,0.0
2025-01-30 06:00:00+00:00,0,66.0,2839.669267894365,833.5707319518896,1557.205024581824,448.8935113606524,833.5707319518896,597.805705426653,235.76502652523652,3966.180779696927,700.4264064172778,133.14432553461177,2.9497125462905786e-12,1557.2050245818211,448.8935113606524,0.0,1018.8020456978586,318.3756392805808,448.89351136065534,598.524681814207,149.63117045355176,133.14432553461177,44.38144184487059,1734.7307919613036,26.020961879419552,35.63303560524304,31.144100491636422,192.51864669858372,797.7049962538861,3637.3742641482504,1617.3267275120656,6830.12859379895,0.0,0.0,0.0,0.0,0.0,0.0,5887.239341298567,23.954445650219856,0.0,0.0,0.0,-6.821210263296962e-13,0.0
2025-01-30 07:00:00+00:00,0,66.0,2968.4064399077884,872.617321367095,1626.4534764426908,469.33564209800045,872.617321367095,625.2209096817633,247.3964116853317,3966.180779696927,732.1648596168328,140.45246175026216,1.4561971066592843e-12,1626.4534764426894,469.33564209800045,0.0,1064.967068533575,332.8022089167422,469.3356420980019,625.7808561306692,156.4452140326673,140.45246175026216,46.81748725008739,1813.7234254430389,27.205851381645584,37.222425949833834,32.52906952885379,201.52054203650349,834.5427990963335,2109.081642200339,1690.7479246642442,5663.16442841657,0.0,0.0,0.0,0.0,0.0,1693.867596803782,4101.74612108,23.95029869277955,0.0,0.0,0.0,-9.094947017729282e-13,0.0
2025-01-30 08:00:00+00:00,0,66.0,3021.9030784233887,887.8851674502179,1656.5197051229743,477.4982058501965,887.8851674502178,636.3705684768721,251.5145989733457,3966.180779696927,745.7468130758891,142.13835437432874,0.0,1656.5197051229743,477.4982058501965,0.0,1084.7226372012933,338.97582412540413,477.4982058501965,636.6642744669286,159.16606861673216,142.13835437432874,47.37945145810958,1846.0375109554127,27.69056266433119,37.905376160961445,33.13039410245948,205.0462941202587,849.2939712482566,600.5085267279964,1721.386911668222,5011.85628625748,0.0,0.0,0.0,0.0,0.0,3270.688522943648,654.1377045887297,23.950772738541232,0.0,0.0,0.0,-9.094947017729282e-13,0.0
2025-01-30 09:00:00+00:00,0,66.0,3002.5329056780597,883.3523225629929,1646.1417095457086,473.0388735693596,883.3523225629929,633.0119586099653,250.34036395302755,3966.180779696927,741.5103291395016,141.84199342349132,0.0,1646.1417095457086,473.0388735693596,0.0,1078.560478748366,337.05014960886433,473.0388735693596,630.7184980924794,157.67962452311986,141.84199342349132,47.28066447449711,1835.264367443697,27.528965511655453,37.65322292660777,32.92283419091417,203.94680382274652,844.0622650584053,3846.595170736465,1709.2789768408454,2152.95611156432,0.0,0.0,0.0,0.0,0.0,0.0,654.1377045887297,23.951743961979805,0.0,0.0,0.0,2.2737367544323206e-13,0.0
2025-01-30 10:00:00+00:00,0,66.0,2975.7765020466836,876.5744568776366,1633.214763390382,465.987281778666,876.5744568776367,628.6683643145192,247.90609256311757,3966.180779696927,735.3629930860744,141.2114637915622,0.0,1633.214763390382,465.987281778666,0.0,1069.61889903429,334.2559059482156,465.987281778666,621.316375704888,155.329093926222,141.2114637915622,47.070487930520734,1821.496715112465,27.322450726686974,37.324168085594295,32.66429526780764,202.29181940746975,836.258221292517,3812.0347233392004,0.0,0.0,0.0,1690.935274739178,0.0,1606.3885110022193,0.0,0.0,654.1377045887297,23.950624559881,0.0,0.0,0.0,-2.2737367544323206e-13,0.0
2025-01-30 11:00:00+00:00,0,66.0,2984.4163694457434,877.4969947251188,1635.3426107469672,471.5767639736546,877.4969947251188,628.4254855025555,249.07150922256335,3966.180779696927,736.1819492106866,141.3150455144322,0.0,1635.3426107469672,471.5767639736546,0.0,1070.810107942817,334.6281587321303,471.5767639736546,628.7690186315394,157.19225465788486,141.3150455144322,47.1050151714774,1823.762671432877,27.356440071493154,37.422619854675894,32.706852214939346,202.63691486726302,839.048255569864,3823.464625015608,0.0,0.0,0.0,1699.5791265743565,0.0,3217.7759042258535,0.0,0.0,654.1377045887297,23.95092223758583,0.0,0.0,0.0,5.684341886080801e-13,0.0
2025-01-30 12:00:00+00:00,0,66.0,2967.3302624982703,872.3313907235022,1624.5269079797795,470.471963794988,872.3313907235022,623.8704708033409,248.46091992016127,3966.180779696927,731.7629832534237,140.56840747007845,0.0,1624.5269079797795,470.471963794988,0.0,1064.3825210958892,332.6195378424653,470.471963794988,627.2959517266506,156.82398793166266,140.56840747007845,46.85613582335949,1811.9514512732173,27.17927176909826,37.195257797545466,32.49053815959559,201.48718073300006,834.6519100567268,7072.670695498644,0.0,0.0,0.0,1691.6784728225398,0.0,4818.4349015988155,3270.688522943648,0.0,3756.985279430873,23.950359573711175,0.0,0.0,0.0,-4.547473508864641e-13,0.0
2025-01-30 13:00:00+00:00,0,66.0,2932.027352838794,862.9607669744797,1608.5399240637992,460.5266618005139,862.9607669744796,618.3917249400355,244.56904203444418,3966.180779696927,724.6450299333117,138.31573704116806,0.0,1608.5399240637992,460.526661800514,-5.684341886080802e-14,1054.0291344484533,329.38410451514164,460.526661800514,614.0355490673519,153.50888726683797,138.315737041168,46.10524568038934,1792.9609067853564,26.894413601780347,36.77606509928112,32.17079848127598,199.1970808756815,824.0365955203879,6001.548891801567,-6.821210263296962e-13,0.0,0.0,1668.0646835158059,0.0,6393.459481135634,2245.4849434423854,0.0,5887.239341298567,23.951372701428078,0.0,0.0,0.0,0.0,0.0
