timestamp_hour_utc,representative_day_id,day_weight,it_load_kw,q_air_kw,q_cp_kw,q_rdhx_kw,s_air_kw,q_air_to_ashp_kw,q_air_to_reject_kw,q_cp_to_wshp_kw,q_cp_to_free_kw,q_rdhx_to_wshp_kw,q_rdhx_to_chiller_kw,q_ashp_out_kw,p_ashp_kw,q_wshp_in_kw,q_wshp_out_kw,p_wshp_kw,q_chiller_evap_kw,p_chiller_kw,q_tower_kw,p_tower_kw,p_pump_kw,p_cdu_free_kw,p_terminal_kw,p_cooling_kw,p_grid_kw,q_heat_kw,q_heat_unserved_kw,q_tes_ch_kw,q_tes_dis_kw,e_tes_kwh,p_bess_ch_kw,p_bess_dis_kw,e_bess_kwh,max_theta_c,hotspot_slack_c,hotspot_penalty_yuan,heat_unserved_penalty_yuan,bess_degradation_cost_yuan,power_balance_residual_kw,heat_balance_residual_kw
2025-01-15 00:00:00+00:00,0,70.0,558.7860315656566,166.47595517676768,383.0312420454545,9.278834343434344,166.47595517676763,164.15624659090923,2.319708585858585,383.0312420454545,0.0,9.278834343434344,0.0,238.77272231404982,74.61647572314057,392.3100763888889,523.0801018518519,130.77002546296296,2.31970858585845,0.77323619528615,3.0929447811446,0.046394171717168996,11.58372560479798,0.0,35.82180073137625,253.61165788928108,812.3976894549377,761.8528241659017,0.0,0.0,0.0,0.0,0.0,0.0,79.84531082929092,23.82297827409887,0.0,0.0,0.0,0.0,2.842170943040401e-14,0.0
2025-01-15 01:00:00+00:00,0,70.0,567.1325940170941,168.9611547008547,388.7424512820512,9.428988034188036,168.96115470085462,166.6039076923078,2.3572470085470076,388.7424512820512,0.0,9.428988034188036,0.0,242.33295664335682,75.72904895104901,398.17143931623923,530.8952524216522,132.72381310541306,2.357247008546892,0.785749002848964,3.142996011395856,0.04714494017093784,11.756563418803417,0.0,36.35686694247861,257.399186360764,824.5317803778581,773.2282090650091,0.0,0.0,0.0,0.0,0.0,0.0,79.84531082929092,23.82038292627613,0.0,0.0,0.0,0.0,0.0,0.0
2025-01-15 02:00:00+00:00,0,70.0,572.756701324189,170.6386237901139,392.61098467693233,9.507092857142856,170.63862379011377,168.26185057582833,2.3767732142857145,392.61098467693233,0.0,9.507092857142856,0.0,244.74450992847758,76.48265935264925,402.1180775340752,536.1574367121002,134.03935917802505,2.3767732142855778,0.7922577380951925,3.16903095238077,0.04753546428571155,11.8734004688794,0.0,36.7174118646616,259.95262406659623,832.7093253907851,780.9019466405778,0.0,0.0,0.0,0.0,0.0,0.0,79.84531082929092,23.822241109909218,0.0,0.0,0.0,0.0,-5.684341886080802e-14,0.0
2025-01-15 03:00:00+00:00,0,70.0,566.6574103535354,168.8087031024531,388.3405472222222,9.50816002886003,168.80870310245302,166.4316630952382,2.3770400072150064,388.3405472222222,0.0,9.50816002886003,0.0,242.08241904761923,75.650755952381,397.8487072510822,530.4649430014429,132.61623575036072,2.3770400072149016,0.7923466690716339,3.1693866762865355,0.04754080014429803,11.745298016955266,0.0,36.326386093759,257.1785632826719,823.8359736362073,772.5473620490623,0.0,0.0,0.0,0.0,0.0,0.0,79.84531082929092,23.824608099547255,0.0,0.0,0.0,0.0,0.0,-2.2737367544323206e-13
2025-01-15 04:00:00+00:00,0,70.0,572.2605287356321,170.47456417624525,392.1572090038314,9.628755555555557,170.47456417624508,168.0673752873565,2.4071888888888893,392.1572090038314,0.0,9.628755555555557,0.0,244.46163678160946,76.39426149425296,401.785964559387,535.714619412516,133.928654853129,2.4071888888887543,0.8023962962962514,3.2095851851850057,0.048143777777775086,11.8610038256705,0.0,36.685576386685796,259.72003663381224,831.9805653694443,780.1762561941255,0.0,0.0,0.0,0.0,0.0,0.0,79.84531082929092,23.82090414363266,0.0,0.0,0.0,0.0,0.0,0.0
2025-01-15 05:00:00+00:00,0,70.0,569.1438808268199,169.56660163781666,390.16477830716883,9.412500881834216,169.5666016378166,167.21347641735824,2.353125220458553,390.16477830716883,0.0,9.412500881834216,0.0,243.219602061612,76.00612564425374,399.5772791890031,532.7697055853374,133.19242639633435,2.353125220458452,0.7843750734861505,3.137500293944602,0.04706250440916903,11.79906835803341,0.0,36.48581404337001,258.3148720198868,1500.7735333924852,775.9893076469494,0.0,0.0,0.0,0.0,673.3147805457787,0.0,718.6077974636182,23.82200002581744,0.0,0.0,0.0,0.0,-2.2737367544323206e-13,0.0
2025-01-15 06:00:00+00:00,0,70.0,575.2209285714287,171.37979523809526,394.34926666666667,9.491866666666667,171.37979523809514,169.00682857142868,2.3729666666666667,394.34926666666667,0.0,9.491866666666667,0.0,245.82811428571446,76.82128571428576,403.8411333333333,538.4548444444443,134.6137111111111,2.3729666666665707,0.7909888888888569,3.1639555555554275,0.04745933333333141,11.925396666666666,0.0,36.8753967090476,261.07423842333327,836.2951669947619,784.2829587301588,0.0,0.0,0.0,0.0,0.0,0.0,718.6077974636182,23.82013317249935,0.0,0.0,0.0,0.0,-5.684341886080802e-14,0.0
2025-01-15 07:00:00+00:00,0,70.0,595.0878313492063,177.33166853054357,408.1987158249158,9.557446993746995,177.33166853054348,174.94230678210698,2.389361748436748,408.1987158249158,0.0,9.557446993746995,0.0,254.46153713761015,79.51923035550317,417.7561628186628,557.0082170915504,139.2520542728876,2.389361748436613,0.7964539161455377,3.185815664582151,0.04778723496873226,12.341535944684942,0.0,38.14904991031143,270.1061116345014,865.1939429837076,811.4697542291606,0.0,0.0,0.0,0.0,0.0,0.0,718.6077974636182,23.819248407171308,0.0,0.0,0.0,0.0,-1.1368683772161603e-13,0.0
2025-01-15 08:00:00+00:00,0,70.0,585.8920697959447,174.60261578005333,401.96941274605024,9.32004126984127,174.60261578005318,172.27260546259316,2.3300103174603173,401.96941274605024,0.0,9.32004126984127,0.0,250.5783352183173,78.30572975572416,411.2894540158915,548.3859386878553,137.09648467196382,2.3300103174601645,0.7766701058200548,3.106680423280219,0.04660020634920329,12.15228279507992,0.0,37.559560085848155,265.9373276207853,851.8293974167301,798.9642739061726,0.0,0.0,0.0,0.0,0.0,0.0,718.6077974636182,23.823305679886047,0.0,0.0,0.0,0.0,5.684341886080802e-14,0.0
2025-01-15 09:00:00+00:00,0,70.0,568.2448662982006,169.32757739677012,389.7502289599099,9.167059941520469,169.32757739677004,167.03581241139014,2.291764985380116,389.7502289599099,0.0,9.167059941520469,0.0,242.96118168929476,75.92536927790461,398.91728890143037,531.8897185352405,132.97242963381012,2.2917649853799844,0.7639216617933281,3.0556866471733124,0.04583529970759968,11.784177468212501,0.0,36.42823037814004,257.9199637195682,826.1648300177688,774.8509002245353,0.0,0.0,0.0,0.0,0.0,0.0,718.6077974636182,23.823662590712104,0.0,0.0,0.0,0.0,5.684341886080802e-14,0.0
