timestamp_hour_utc,representative_day_id,day_weight,it_load_kw,q_air_kw,q_cp_kw,q_rdhx_kw,s_air_kw,q_air_to_ashp_kw,q_air_to_reject_kw,q_cp_to_wshp_kw,q_cp_to_free_kw,q_rdhx_to_wshp_kw,q_rdhx_to_chiller_kw,q_ashp_out_kw,p_ashp_kw,q_wshp_in_kw,q_wshp_out_kw,p_wshp_kw,q_chiller_evap_kw,p_chiller_kw,q_tower_kw,p_tower_kw,p_pump_kw,p_cdu_free_kw,p_terminal_kw,p_cooling_kw,p_grid_kw,q_heat_kw,q_heat_unserved_kw,q_tes_ch_kw,q_tes_dis_kw,e_tes_kwh,p_bess_ch_kw,p_bess_dis_kw,e_bess_kwh,max_theta_c,hotspot_slack_c,hotspot_penalty_yuan,heat_unserved_penalty_yuan,bess_degradation_cost_yuan,power_balance_residual_kw,heat_balance_residual_kw
2025-01-15 00:00:00+00:00,0,70.0,558.7860315656566,191.0564077020202,367.72962386363633,0.0,191.0564077020201,191.0564077020202,0.0,347.1014187291965,20.62820513443983,0.0,0.0,277.90022938475664,86.84382168273645,347.10141872919655,462.80189163892874,115.70047290973218,0.0,0.0,20.62820513443983,0.30942307701659744,10.825606664564694,0.4125641026887966,40.82875432592169,254.92064276266044,813.7066743283169,740.7021210236853,0.0,0.0,0.0,0.0,0.0,0.0,476.8701047909785,23.44737243492155,0.0,0.0,0.0,0.0,-8.526512829121202e-14,0.0
2025-01-15 01:00:00+00:00,0,70.0,567.1325940170941,193.91915811965814,373.21343589743583,0.0,193.91915811965802,193.91915811965814,0.0,347.10141872919655,26.112017168239277,0.0,0.0,282.06422999222997,88.14507187257186,347.10141872919655,462.80189163892874,115.70047290973218,0.0,0.0,26.112017168239277,0.39168025752358915,10.935282905240683,0.5222403433647855,41.44052409017092,257.13527237860404,824.2678663956982,744.8661216311586,0.0,0.0,0.0,0.0,0.0,0.0,476.8701047909785,23.451029252568688,0.0,0.0,0.0,0.0,5.684341886080802e-14,0.0
2025-01-15 02:00:00+00:00,0,70.0,572.756701324189,195.42066900232922,377.3360323218599,0.0,195.42066900232913,195.42066900232922,0.0,347.10141872919655,30.23461359266333,0.0,0.0,284.24824582156975,88.82757681924055,347.10141872919655,462.80189163892874,115.70047290973218,0.0,0.0,30.23461359266333,0.45351920388994993,11.017734833729163,0.6046922718532667,41.76139696579773,258.36539300424283,831.1220943284318,747.0501374604985,0.0,0.0,0.0,0.0,0.0,0.0,476.8701047909785,23.447016649551262,0.0,0.0,0.0,0.0,0.0,0.0
2025-01-15 03:00:00+00:00,0,70.0,566.6574103535354,193.3454897727273,373.311920580808,0.0,193.34548977272718,193.3454897727273,0.0,347.1014187291966,26.210501851611426,0.0,0.0,281.22980330578514,87.88431353305785,347.10141872919655,462.80189163892874,115.70047290973218,0.0,0.0,26.210501851611426,0.39315752777417134,10.937252598908126,0.5242100370322285,41.3179311644318,256.7573377709363,823.4147481244718,744.0316949447139,0.0,0.0,0.0,0.0,0.0,0.0,476.8701047909785,23.44852519923741,0.0,0.0,0.0,0.0,5.684341886080802e-14,0.0
2025-01-15 04:00:00+00:00,0,70.0,572.2605287356321,195.47975306513413,376.78077567049803,0.0,195.47975306513402,195.47975306513413,0.0,347.10141872919655,29.679356941301478,0.0,0.0,284.33418627655874,88.8544332114246,347.10141872919655,462.80189163892874,115.70047290973218,0.0,0.0,29.679356941301478,0.4451903541195222,11.006629700701927,0.5935871388260295,41.77402323001914,258.3743365448234,830.6348652804555,747.1360779154875,0.0,0.0,0.0,0.0,0.0,0.0,476.8701047909785,23.444456471960752,0.0,0.0,0.0,0.0,5.684341886080802e-14,0.0
2025-01-15 05:00:00+00:00,0,70.0,569.1438808268199,194.40056656286075,374.743314263959,0.0,194.40056656286063,194.40056656286072,0.0,347.1014187291966,27.641895534762398,0.0,0.0,282.76446045507015,88.36389389220942,347.10141872919655,462.80189163892874,115.70047290973218,0.0,0.0,27.641895534762398,0.4146284330214359,10.965880472571145,0.552837910695248,41.54340107448331,257.54111469271277,826.6849955195327,745.5663520939988,0.0,0.0,0.0,0.0,0.0,0.0,476.8701047909785,23.447892392887063,0.0,0.0,0.0,0.0,0.0,0.0
2025-01-15 06:00:00+00:00,0,70.0,575.2209285714287,196.49473134920635,378.7261972222222,0.0,196.49473134920626,196.49473134920635,0.0,347.10141872919655,31.624778493025644,0.0,0.0,285.8105183261183,89.31578697691197,347.10141872919655,462.80189163892874,115.70047290973218,0.0,0.0,31.624778493025644,0.47437167739538466,11.045538131736409,0.6324955698605129,41.990924089325375,259.1595893549618,4855.702329080164,748.612409965047,0.0,0.0,0.0,0.0,4021.321811153774,0.0,4291.830943118806,23.438155555991106,0.0,0.0,0.0,0.0,-4.547473508864641e-13,0.0
2025-01-15 07:00:00+00:00,0,70.0,595.0878313492063,202.5573655663781,392.53046578282823,0.0,202.557365566378,202.5573655663781,0.0,347.10141872919655,45.42904705363168,0.0,0.0,294.6288953692772,92.07152980289912,347.10141872919655,462.80189163892874,115.70047290973218,0.0,0.0,45.42904705363168,0.6814357058044751,11.32162350294853,0.9085809410726335,43.286509021534975,263.97015188399195,859.0579832331982,757.4307870082059,0.0,0.0,0.0,0.0,0.0,0.0,4291.830943118806,23.40669077374023,0.0,0.0,0.0,0.0,-5.684341886080802e-14,0.0
2025-01-15 08:00:00+00:00,0,70.0,585.8920697959447,199.23556252127506,386.65650727466976,0.0,199.23556252127497,199.23556252127503,0.0,347.10141872919655,39.55508854547321,0.0,0.0,289.7971818491273,90.56161932785228,347.10141872919655,462.80189163892874,115.70047290973218,0.0,0.0,39.55508854547321,0.5933263281820982,11.204144332785361,0.7911017709094642,42.57663971079646,261.42730438025785,847.3193741762026,752.5990734880561,0.0,0.0,0.0,0.0,0.0,0.0,4291.830943118806,23.40971521394348,0.0,0.0,0.0,0.0,0.0,0.0
2025-01-15 09:00:00+00:00,0,70.0,568.2448662982006,193.80884974670133,374.4360165514992,0.0,193.80884974670118,193.80884974670133,0.0,347.10141872919655,27.33459782230267,0.0,0.0,281.9037814497473,88.09493170304604,347.10141872919655,462.80189163892874,115.70047290973218,0.0,0.0,27.33459782230267,0.41001896733454,10.95973451832195,0.5466919564460534,41.41695119087004,257.12880124575076,825.3736675439513,744.7056730886761,0.0,0.0,0.0,0.0,0.0,0.0,4291.830943118806,23.428660882644778,0.0,0.0,0.0,0.0,0.0,0.0
2025-01-15 10:00:00+00:00,0,70.0,581.0144916006232,198.0841052879948,382.93038631262834,0.0,198.0841052879947,198.08410528799482,0.0,347.10141872919655,35.82896758343179,0.0,0.0,288.12233496435607,90.03822967636127,347.10141872919655,462.80189163892874,115.70047290973218,0.0,0.0,35.82896758343179,0.5374345137514769,11.129621913544533,0.7165793516686358,42.33057330004446,260.45291166510253,0.0,750.9242266032848,0.0,0.0,0.0,0.0,0.0,841.4674032657257,3404.846419416439,23.41551063482557,0.0,0.0,0.0,0.0,0.0,0.0
2025-01-15 11:00:00+00:00,0,70.0,573.8076919609014,195.45245585030253,378.35523611059887,0.0,195.4524558503024,195.45245585030253,0.0,347.10141872919655,31.253817381402314,0.0,0.0,284.2944812368037,88.84202538650115,347.10141872919655,462.80189163892874,115.70047290973218,0.0,0.0,31.253817381402314,0.4688072607210347,11.038118909503943,0.6250763476280463,41.768189815209624,258.44269062929595,0.0,747.0963728757324,0.0,0.0,0.0,0.0,0.0,832.2503825901973,2527.577488572583,23.41356272747491,0.0,0.0,0.0,0.0,0.0,0.0
2025-01-15 12:00:00+00:00,0,70.0,567.6426806659601,193.30696797144742,374.33571269451267,0.0,193.3069679714473,193.30696797144742,0.0,347.1014187291965,27.23429396531614,0.0,0.0,281.17377159483254,87.86680362338517,347.10141872919655,462.80189163892874,115.70047290973218,0.0,0.0,27.23429396531614,0.4085144094797421,10.95772844118222,0.5446858793063228,41.309699055498285,256.7879043185839,0.0,743.9756632337612,0.0,0.0,0.0,0.0,0.0,824.430584984544,1658.5513481538592,23.41952556142419,0.0,0.0,0.0,0.0,-5.684341886080802e-14,0.0
