hour,rack_it_000_kw,rack_it_001_kw,rack_it_002_kw,rack_it_003_kw,rack_it_004_kw,rack_it_005_kw,rack_it_006_kw,rack_it_007_kw,rack_it_008_kw,rack_it_009_kw,rack_it_010_kw,rack_it_011_kw,rack_it_012_kw,rack_it_013_kw,rack_it_014_kw,rack_it_015_kw,rack_it_016_kw,rack_it_017_kw,rack_it_018_kw,rack_it_019_kw,rack_it_020_kw,rack_it_021_kw,rack_it_022_kw,rack_it_023_kw,rack_it_024_kw,rack_it_025_kw,rack_it_026_kw,rack_it_027_kw,rack_it_028_kw,rack_it_029_kw,rack_it_030_kw,rack_it_031_kw,rack_it_032_kw,rack_it_033_kw,rack_it_034_kw,rack_it_035_kw,rack_it_036_kw,rack_it_037_kw,rack_it_038_kw,rack_it_039_kw,rack_it_040_kw,rack_it_041_kw,rack_it_042_kw,rack_it_043_kw,rack_it_044_kw,rack_it_045_kw,rack_it_046_kw,rack_it_047_kw,rack_it_048_kw,it_total_kw
2021-04-28 00:00:00+00:00,6.489999999999999,11.456222222222223,13.190333333333333,10.662666666666667,13.540888888888889,6.283555555555555,10.341888888888889,10.43511111111111,15.218333333333334,13.275666666666666,10.517555555555555,12.132666666666665,13.438111111111112,14.109777777777778,13.718,12.179,11.991777777777777,12.079555555555554,14.067666666666666,11.247555555555556,12.493555555555556,10.235444444444445,10.993777777777778,8.248,10.534444444444444,10.113444444444443,8.330333333333334,8.767777777777777,12.865333333333334,10.802666666666667,12.942555555555556,10.255222222222223,15.325111111111111,11.144555555555556,14.674888888888889,13.802333333333333,12.646666666666667,10.507222222222223,13.742888888888888,12.729,13.121444444444444,12.959666666666667,14.746777777777778,14.262222222222222,13.839,14.047666666666666,16.080000000000002,13.508111111111111,14.863,594.9594444444444
2021-04-28 01:00:00+00:00,6.492333333333333,11.458333333333334,13.167555555555555,10.670555555555556,13.602666666666666,6.053888888888888,10.413555555555556,10.269,15.161,13.000333333333334,10.447888888888889,12.027777777777777,13.368444444444444,14.218222222222222,13.755333333333333,11.85811111111111,11.975777777777777,12.170666666666666,14.100555555555555,11.175,12.551444444444446,10.132444444444445,10.967333333333332,8.292222222222222,10.194888888888888,10.167222222222222,8.372111111111112,8.782,12.638555555555556,10.634,12.932333333333332,10.253333333333334,15.488444444444445,11.184444444444445,14.629555555555555,13.376888888888889,12.64311111111111,10.214777777777778,13.681333333333333,12.697555555555557,13.075888888888889,12.943333333333333,14.634222222222222,13.733222222222222,13.829444444444444,14.080666666666666,15.684444444444445,13.68588888888889,14.774222222222223,591.6623333333333
2021-04-28 02:00:00+00:00,6.497111111111111,11.338333333333333,12.878333333333334,10.486444444444444,13.489666666666666,6.267777777777778,10.409222222222223,10.115111111111112,14.978666666666667,12.654444444444444,10.148555555555555,11.964444444444444,13.193555555555555,14.115222222222222,13.757444444444445,11.103555555555555,11.681000000000001,12.411555555555555,14.051111111111112,11.173,12.085666666666667,9.856555555555556,10.789,8.809,9.490444444444444,10.276111111111112,8.379888888888889,8.918111111111111,12.452333333333334,10.411555555555555,12.683,10.208111111111112,15.38411111111111,11.084,14.257444444444445,12.763666666666666,12.501777777777777,9.969555555555555,13.153555555555556,12.711444444444444,13.48911111111111,12.968111111111112,14.438888888888888,13.808777777777777,13.518555555555556,13.572555555555557,15.607555555555555,13.67988888888889,14.442,584.4253333333334
2021-04-28 03:00:00+00:00,6.495222222222222,11.426444444444444,12.800444444444445,10.420222222222222,13.477888888888888,6.085444444444445,10.439555555555556,9.919444444444444,14.99011111111111,12.783222222222221,9.982333333333333,11.960333333333333,12.845555555555556,14.12488888888889,13.684,11.228333333333333,11.61511111111111,11.839222222222222,14.021777777777778,11.085222222222223,12.088666666666667,9.984777777777778,10.787444444444445,8.86888888888889,9.393222222222223,10.274666666666667,8.394333333333334,8.95,12.363333333333333,10.461333333333334,12.632777777777779,10.27111111111111,15.262222222222222,11.142111111111111,14.123888888888889,12.613888888888889,12.505333333333333,9.876,12.728666666666667,12.704,12.56188888888889,12.982444444444445,14.176333333333334,13.607111111111111,13.483444444444444,13.64711111111111,15.028,13.705444444444444,14.33088888888889,580.1741111111111
2021-04-28 04:00:00+00:00,6.492999999999999,11.379999999999999,12.809555555555555,10.417111111111112,13.506,6.308333333333334,10.46588888888889,10.096333333333334,14.970555555555556,12.794888888888888,9.967888888888888,11.700111111111111,12.854333333333333,14.160111111111112,13.688555555555556,11.49788888888889,11.671111111111111,12.090666666666667,14.024888888888889,11.105777777777778,12.129444444444445,10.035111111111112,10.709333333333333,8.976111111111111,9.562111111111111,10.435777777777778,8.407333333333334,8.989777777777777,12.624222222222222,10.454555555555556,12.580444444444444,10.201444444444444,15.298111111111112,11.131222222222222,14.175777777777778,12.939777777777778,12.539333333333333,9.986555555555556,12.765222222222222,12.41688888888889,12.596555555555556,12.956,14.10388888888889,13.596333333333334,13.492444444444445,13.571222222222222,15.274222222222221,13.678555555555555,14.433222222222224,582.064
2021-04-28 05:00:00+00:00,6.482444444444444,11.457333333333333,12.770111111111111,10.398888888888887,13.351888888888888,6.2797777777777775,10.356777777777777,10.015555555555556,14.927111111111111,12.689777777777778,9.877555555555555,11.842222222222222,12.824,14.174777777777777,13.624444444444444,11.682222222222222,11.623222222222221,12.153333333333332,14.073555555555556,11.162555555555556,12.053888888888888,10.018777777777778,10.712444444444444,9.051,9.581111111111111,10.548333333333332,8.325111111111111,8.906666666666666,12.699666666666667,10.397777777777778,12.512777777777778,10.151222222222222,15.197333333333333,11.159222222222223,14.29711111111111,12.944111111111111,12.523444444444445,9.988555555555555,12.823555555555556,12.486333333333333,12.653222222222222,12.966333333333333,14.082,15.471444444444446,13.399111111111111,13.580444444444444,16.41588888888889,13.686222222222222,14.776,585.1766666666666
2021-04-28 06:00:00+00:00,6.47711111111111,11.368666666666666,12.752222222222223,10.387333333333334,13.31111111111111,6.277222222222222,10.284444444444444,10.057555555555556,14.774333333333335,12.67163888888889,9.764888888888889,11.785666666666668,12.769555555555556,14.174555555555555,13.256795019157089,11.724777777777778,11.6225,12.15088888888889,13.995777777777777,11.17611111111111,12.150226053639846,10.035333333333334,10.704,8.85388888888889,8.352333333333334,10.616999999999999,8.354295019157089,9.033214559386973,13.096444444444444,10.375444444444444,12.535222222222222,10.151555555555555,15.171,11.145777777777777,14.309777777777779,13.073666666666666,12.538,10.025444444444444,12.843555555555556,12.464,12.684111111111111,12.893888888888888,14.044444444444444,15.656333333333333,13.22457950191571,13.531666666666666,16.611,13.704222222222223,15.104222222222223,584.0678045977013
2021-04-28 07:00:00+00:00,6.482111111111111,11.60688888888889,12.710444444444445,10.585111111111111,13.293333333333333,6.218666666666667,10.25911111111111,9.987777777777778,14.683111111111112,12.679777777777778,9.68,12.001555555555555,12.664222222222222,14.370444444444443,13.398,11.707666666666666,11.662888888888888,12.243,13.913777777777778,11.154444444444444,11.712777777777777,10.044222222222222,10.684888888888889,9.031444444444444,8.636444444444443,10.64411111111111,8.318,8.95711111111111,13.198333333333334,10.534,12.597888888888889,10.325111111111111,15.089555555555556,11.209111111111111,14.479555555555555,13.233666666666666,12.514555555555557,9.825555555555557,12.8,12.506222222222222,12.439111111111112,12.964333333333334,13.623666666666667,15.735777777777779,13.616666666666667,13.721111111111112,16.634777777777778,13.863444444444443,15.261222222222223,585.5050000000001
2021-04-28 08:00:00+00:00,6.48511111111111,11.740333333333334,12.632,10.867777777777778,13.414111111111112,6.326888888888889,10.363111111111111,10.030222222222221,15.001333333333333,12.825111111111111,9.684444444444445,12.41011111111111,12.710666666666667,14.506111111111112,13.65788888888889,11.686222222222222,11.899444444444445,12.108666666666666,14.290555555555555,11.161444444444445,12.060333333333332,10.111888888888888,10.556000000000001,9.471111111111112,9.900777777777778,10.632777777777777,8.426777777777778,8.967888888888888,12.919555555555556,10.476333333333333,12.598888888888888,10.774111111111111,14.762888888888888,11.234333333333334,14.833444444444444,13.431666666666667,12.726555555555555,9.785555555555556,12.884444444444444,12.588777777777777,12.546555555555555,13.201222222222222,13.62411111111111,15.732777777777777,13.804111111111112,13.569222222222223,16.654222222222224,14.016777777777778,15.206222222222221,591.3008888888888
2021-04-28 09:00:00+00:00,6.487111111111111,11.847888888888889,12.653444444444444,10.893666666666666,13.362111111111112,6.434666666666667,10.385333333333334,10.083333333333334,14.995777777777777,13.105222222222222,9.851222222222223,12.345888888888888,12.960555555555555,14.359444444444446,13.553666666666667,11.802666666666667,12.034444444444444,12.568777777777777,14.210888888888888,10.943666666666665,12.54888888888889,10.353444444444444,10.614777777777778,9.05311111111111,9.366222222222222,10.458777777777778,8.431666666666667,9.343777777777778,12.802111111111111,10.574777777777777,12.868888888888888,10.75611111111111,14.805555555555555,11.262777777777778,14.996222222222222,14.194333333333333,12.523666666666667,9.909888888888888,13.165222222222223,12.460900793650794,12.930111111111112,13.114555555555556,13.722111111111111,15.686888888888888,14.135444444444444,13.850111111111111,16.637555555555554,14.176777777777778,15.384,595.0084563492063
