0.0,0.002079219233816062,0.0021385328869316994,0.0010874848304352025,0.0011604676080747831,0.0008168274826631953,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0009829994540978659,0.0,0.0008541895500554182,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.000880278953925773,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0018647563811771918,0.0,0.002477704711628762,0.00138888487725085,0.0009493746087283342,0.0010396033910212083,0.0008177882865084025,0.0007808688622602097,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0006810188814250415,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0017164584954407023,0.0,0.0022125266545640386,0.001248515489285402,0.0012872352869893813,0.0009654831887954083,0.0008856577762566852,0.0008887359845437837,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0007953871241245985,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0011215620093906681,0.00204046406190165,0.0,0.0015165183944544336,0.0016821563243420243,0.0010402934632906308,0.0009952383508568794,0.0008558305218680298,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0007479368738956826,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0007367481685248136,0.001036118262050024,0.001710974979350911,0.0,0.0024856818757866693,0.0011755941991419205,0.0011783638314967508,0.000885882994169051,0.0007906356894798599,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0008561345617912091,0.0012131721645378608,0.0014126162657240435,0.0,0.0019110757991754879,0.0016789075707285223,0.0012049340281210426,0.0010046232126983215,0.0007185363972235122,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0007958632026397335,0.000855732583676952,0.0023372297644520547,0.0,0.002242804232727797,0.0013396659024039873,0.0010538155584294221,0.0007276748925920846,0.0006472138630779694,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0006927940922839226,0.0007224717469452065,0.0016731394370137003,0.0019175478050302373,0.0,0.0019046515385585242,0.0014165222242286358,0.0008941500582582312,0.0007787230976815414,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.001180118677956379,0.0011810066469688796,0.002302159861515328,0.0,0.0020513860084585044,0.0011736887285018222,0.0009348735952101152,0.0,0.0006143041691403373,0.0,0.0005624623122486359,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0009526894214500731,0.0008615127275079228,0.0015456914470864695,0.001963285536301779,0.0,0.0018366287313324723,0.0013502028192804883,0.0,0.0007880556903062078,0.0,0.0007019336267345887,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
