timestamp_hour_utc,representative_day_id,day_weight,it_load_kw,q_air_kw,q_cp_kw,q_rdhx_kw,s_air_kw,s_air_old_kw,s_air_new_kw,old_ac_capacity_eff_kw,q_air_to_ashp_kw,q_air_to_reject_kw,q_cp_to_wshp_kw,q_cp_to_free_kw,q_rdhx_to_wshp_kw,q_rdhx_to_chiller_kw,q_ashp_out_kw,p_ashp_kw,q_wshp_in_kw,q_wshp_out_kw,p_wshp_kw,q_chiller_evap_kw,p_chiller_kw,q_tower_kw,p_tower_kw,p_pump_kw,p_cdu_free_kw,p_terminal_kw,p_cooling_kw,p_grid_kw,q_heat_kw,heating_demand_kw,heat_demand_upper_violation_kw,q_tes_ch_kw,q_tes_dis_kw,e_tes_kwh,p_bess_ch_kw,p_bess_dis_kw,e_bess_kwh,max_theta_c,hotspot_slack_c,hotspot_penalty_yuan,bess_degradation_cost_yuan,power_balance_residual_kw,heat_balance_residual_kw
2025-01-15 00:00:00+00:00,0,71.0,2808.3800211662774,860.004537502233,1479.1161805559486,469.25930310809497,860.0045375022332,500.61752655662195,359.38701094561134,2619.7890920127966,657.220651680028,202.78388582220498,1479.1161805559486,0.0,469.25930310809497,0.0,955.9573115345862,298.7366598545582,1948.3754836640437,2597.833978218725,649.4584945546812,202.78388582220498,67.59462860740166,270.37851442960664,4.0556777164441,49.06607844775941,0.0,218.82990757896675,1287.7414467598114,7979.550298206939,3093.4074654143706,3093.40746541437,4.547473508864641e-13,460.3838243389407,0.0,1162.229875584079,3883.4288302808504,0.0,10181.620257810964,23.83550619029429,0.0,0.0,0.0,0.0,-2.2737367544323206e-13
2025-01-15 01:00:00+00:00,0,71.0,2850.3519168317885,873.5912832617877,1502.8844029148786,473.87623065511946,873.5912832617879,508.1428290687543,365.4484541930336,2619.7890920127966,667.7846580245599,205.80662523722776,1502.8844029148788,-2.2737367544323206e-13,473.8762306551195,-5.684341886080802e-14,971.3231389448144,303.5384809202545,1976.7606335699984,2635.680844759998,658.9202111899995,205.8066252372277,68.60220841240924,274.40883364963673,4.1161325047445505,49.82529439399755,-4.547473508864641e-15,222.19339956735706,1307.1957269887625,4157.547643820551,3109.24803358969,3109.24803358969,0.0,497.75595011512246,0.0,1632.773568442277,0.0,0.0,10181.620257810964,23.833574134638248,0.0,0.0,0.0,-4.547473508864641e-13,2.2737367544323206e-13
2025-01-15 02:00:00+00:00,0,71.0,2878.6567769324,881.8611024454151,1521.6425083284685,475.1531661585161,881.8611024454153,512.8117233426113,369.0493791028039,2619.7890920127966,676.020449463384,205.8406529820311,1521.6425083284685,0.0,475.1531661585161,0.0,983.3024719467404,307.28202248335634,1996.7956744869846,2662.3942326493125,665.5985581623281,205.8406529820311,68.61355099401037,274.45420397604147,4.116813059640622,50.40080691143922,0.0,224.19863456528347,1320.2103861760584,4198.867163108459,3126.3087354318395,3126.30873543184,0.0,519.3879691642135,0.0,2122.9265920113953,0.0,0.0,10181.620257810964,23.832236148988535,0.0,0.0,0.0,4.547473508864641e-13,-2.2737367544323206e-13
2025-01-15 03:00:00+00:00,0,71.0,2848.0398182076824,873.2862911024872,1504.9247377397394,469.8287893654558,873.2862911024872,507.9270327273923,365.35925837509495,2619.7890920127966,668.8587287789636,204.4275623235236,1504.9247377397394,0.0,469.82878936545586,-5.684341886080802e-14,972.8854236784925,304.0266948995289,1974.7535271051952,2633.0047028069266,658.2511757017317,204.42756232352355,68.14252077450784,272.5700830980314,4.0885512464704705,49.846030025846744,0.0,221.98658069475232,1306.3415533428379,4154.38137155052,3153.14539453754,3153.14539453754,0.0,452.74473194787913,0.0,2548.7882341778577,0.0,0.0,10181.620257810964,23.831885036282447,0.0,0.0,0.0,0.0,1.1368683772161603e-13
2025-01-15 04:00:00+00:00,0,71.0,2876.2462463172383,881.7800921719586,1518.7863222974056,475.6798318478749,881.7800921719586,512.9246999973958,368.85539217456284,2619.7890920127966,675.1027873494925,206.6773048224661,1518.7863222974054,2.2737367544323206e-13,475.6798318478749,0.0,981.9676906901709,306.8649033406784,1994.4661541452801,2659.28820552704,664.82205138176,206.6773048224661,68.89243494082204,275.5697397632884,4.133546096449326,50.32038798740092,4.547473508864641e-15,224.17870503286665,1319.2120287799773,4195.458275097215,4724.98616333848,4724.98616333848,0.0,0.0,1083.7302671212685,1402.9219554765878,0.0,0.0,10181.620257810964,23.829833044805557,0.0,0.0,0.0,-6.821210263296962e-13,0.0
2025-01-15 05:00:00+00:00,0,71.0,2860.627209702743,876.4953211183106,1511.1868345470339,472.9450540373977,876.4953211183106,510.0001997831145,366.49512133519613,2619.7890920127966,671.3028297940085,205.19249132430207,1511.1868345470339,0.0,472.9450540373977,0.0,976.440479700376,305.13764990636747,1984.1318885844316,2645.509184779242,661.3772961948105,205.19249132430207,68.3974971081007,273.5899884324028,4.103849826486042,50.065055576785,0.0,222.85391746193255,1311.9352660744821,4172.562475777226,4952.059970466971,6506.07545272263,0.0,0.0,1330.1103059873528,0.0,0.0,0.0,10181.620257810964,23.834842901393866,0.0,0.0,0.0,4.547473508864641e-13,0.0
2025-01-15 06:00:00+00:00,0,71.0,2891.20752532406,886.195194832014,1527.2622012207698,477.75012927127625,886.195194832014,515.8827132214682,370.3124816105458,2619.7890920127966,678.3920557234268,207.80313910858717,1527.2622012207698,0.0,477.75012927127625,0.0,986.7520810522572,308.3600253288303,2005.0123304920462,2673.3497739893946,668.3374434973487,207.80313910858717,69.26771303619573,277.0708521447829,4.156062782171744,50.59536732933586,0.0,225.3073442242073,1326.0239561980898,4217.231481522149,3660.101855041652,6069.99645352609,0.0,0.0,0.0,0.0,0.0,0.0,10181.620257810964,23.834153670200585,0.0,0.0,0.0,-9.094947017729282e-13,0.0
2025-01-15 07:00:00+00:00,0,71.0,2991.1255254053904,910.9374077989357,1583.4387518946487,496.74936571180575,910.9374077989359,530.5566345923146,380.38077320662126,2619.7890920127966,702.6328687861043,208.30453901283147,1583.4387518946487,0.0,496.74936571180575,0.0,1022.0114455070608,319.37857672095646,2080.1881176064544,2773.5841568086057,693.3960392021514,208.30453901283147,69.4348463376105,277.739385350442,4.16609078025663,52.47065621395752,0.0,231.81566593043584,1370.6618751853682,4361.787400590759,3795.5956023156664,4844.12799534811,0.0,0.0,0.0,0.0,0.0,0.0,10181.620257810964,23.83265014568493,0.0,0.0,0.0,2.2737367544323206e-13,0.0
2025-01-15 08:00:00+00:00,0,71.0,2944.9752679612047,894.8871976889141,1559.4258403523272,490.6622299199646,894.8871976889142,521.4246969299026,373.4625007590116,2619.7890920127966,691.7454099157051,203.141787773209,1559.425840352327,2.2737367544323206e-13,490.6622299199646,0.0,1006.175141695571,314.4297317798659,2050.0880702722916,2733.4507603630555,683.3626900907639,203.141787773209,67.71392925773632,270.8557170309455,4.0628357554641825,51.689397509769464,4.547473508864641e-15,227.82884304169883,1349.0874274352984,4294.062695396503,3739.6259020586267,4309.37483658353,0.0,0.0,0.0,0.0,0.0,0.0,10181.620257810964,23.83664964500505,0.0,0.0,0.0,-2.2737367544323206e-13,0.0
2025-01-15 09:00:00+00:00,0,71.0,2856.3171736067093,868.649840029321,1507.1221623985768,480.54517117881096,868.649840029321,506.09333025310644,362.5565097762146,2619.7890920127966,668.9454697371718,199.70437029214918,166.88148110959614,1340.2406812889808,480.54517117881096,0.0,973.0115923449772,304.06612260780537,647.4266522884071,863.2355363845428,215.8088840961357,199.70437029214918,66.5681234307164,1606.5131750118464,24.097697625177695,36.61670977085561,26.804813625779616,221.26991281151322,895.2322639679835,3751.549437574693,1836.24712872952,1836.24712872952,0.0,0.0,0.0,0.0,0.0,0.0,10181.620257810964,23.838558736796585,0.0,0.0,0.0,2.2737367544323206e-13,0.0
