timestamp_hour_utc,representative_day_id,day_weight,it_load_kw,q_air_kw,q_cp_kw,q_rdhx_kw,s_air_kw,s_air_old_kw,s_air_new_kw,old_ac_capacity_eff_kw,q_air_to_ashp_kw,q_air_to_reject_kw,q_cp_to_wshp_kw,q_cp_to_free_kw,q_rdhx_to_wshp_kw,q_rdhx_to_chiller_kw,q_ashp_out_kw,p_ashp_kw,q_wshp_in_kw,q_wshp_out_kw,p_wshp_kw,q_chiller_evap_kw,p_chiller_kw,q_tower_kw,p_tower_kw,p_pump_kw,p_cdu_free_kw,p_terminal_kw,p_cooling_kw,p_grid_kw,q_heat_kw,q_tes_ch_kw,q_tes_dis_kw,e_tes_kwh,p_bess_ch_kw,p_bess_dis_kw,e_bess_kwh,max_theta_c,hotspot_slack_c,hotspot_penalty_yuan,bess_degradation_cost_yuan,power_balance_residual_kw,heat_balance_residual_kw
2025-01-15 00:00:00+00:00,0,71.0,2808.3800211662774,1095.4579575261687,834.8198403454592,878.1022232946488,1095.4579575260962,231.7008237894718,863.7571337366244,1174.2013520221549,529.2364887732257,566.2214687529446,834.8198403454592,0.0,878.1022232946488,0.0,769.798529124692,240.56204035146624,1712.9220636401078,2283.896084853477,570.9740212133693,566.2214687529421,188.74048958431402,754.9619583372561,11.324429375058841,33.825617443310264,0.0,265.4941307016643,1310.9207286691828,4119.30074983546,3053.694613978169,0.0,0.0,0.0,0.0,0.0,1681.5270860211085,23.995896719893302,0.0,0.0,0.0,-2.2737367544323206e-13,0.0
2025-01-15 01:00:00+00:00,0,71.0,2850.3519168317885,1114.7766979965536,849.0005520320879,886.5746668031446,1114.77669799648,235.97926276275462,878.7974352337254,1174.2013520221549,537.7547701669679,577.0219278295872,849.0005520320879,0.0,886.5746668031445,0.0,782.1887566064987,244.43398643953086,1735.5752188352324,2314.10029178031,578.5250729450775,577.0219278295855,192.34064260986182,769.3625704394473,11.540438556591708,34.33576322899408,0.0,269.9442305916946,1331.1201343717503,9953.71805867822,3096.2890483868086,0.0,0.0,0.0,5772.246007474682,0.0,7157.560465551101,23.996584463294077,0.0,0.0,0.0,-1.8189894035458565e-12,0.0
2025-01-15 02:00:00+00:00,0,71.0,2878.6567769324,1125.3770981063249,859.4807961809461,893.798882645129,1125.377098106254,239.5320159079199,885.8450821983339,1174.2013520221549,544.0404222007438,581.3366759055826,859.4807961809461,0.0,893.7988826451291,0.0,791.331523201082,247.2911010003381,1753.2796788260753,2337.706238434767,584.4265596086917,581.336675905581,193.778891968527,775.115567874108,11.62673351811162,34.72241271187968,0.0,272.50563294455515,1344.3513317521033,12630.643538790046,3129.0377616358487,0.0,0.0,0.0,8407.635430105542,0.0,15133.743774189976,23.996636464082673,0.0,0.0,0.0,1.8189894035458565e-12,0.0
2025-01-15 03:00:00+00:00,0,71.0,2848.0398182076824,1111.7889664660113,850.2256976628679,886.0251540788033,1111.788966465932,237.57775781341394,874.211208652518,1174.2013520221549,537.1626308947298,574.6263355712834,850.2256976628679,0.0,886.0251540788033,0.0,781.3274631196069,244.16483222487716,1736.2508517416713,2315.0011356555615,578.7502839138904,574.6263355712813,191.54211185709374,766.168447428375,11.492526711425624,34.36702247067407,0.0,269.3358596608314,1329.6526368387924,4177.692455046474,3096.3285987751683,0.0,0.0,0.0,0.0,0.0,15133.743774189976,23.996294792823914,0.0,0.0,0.0,-1.1368683772161603e-12,0.0
2025-01-15 04:00:00+00:00,0,71.0,2876.2462463172383,1124.0576951996818,858.276606997389,893.9119441201681,1124.0576951996063,239.58290376208748,884.4747914375189,1174.2013520221549,542.5626359782563,581.4950592214267,858.276606997389,0.0,893.9119441201681,0.0,789.1820159683728,246.6193799901165,1752.188551117557,2336.2514014900758,584.0628503725189,581.4950592214258,193.83168640714192,775.3267456285677,11.629901184428515,34.68741765112335,0.0,272.23579304673876,1343.0670286520678,4219.313274969307,2743.035765541792,382.39765191665674,0.0,363.2777693208239,0.0,0.0,15133.743774189976,23.996314160224024,0.0,0.0,0.0,6.821210263296962e-13,-4.547473508864641e-13
2025-01-15 05:00:00+00:00,0,71.0,2860.627209702743,1117.5741022715679,853.8873187076462,889.1657887235282,1117.5741022714915,238.4321782581901,879.1419240133014,1174.2013520221549,539.4151421024343,578.1589601691353,853.8873187076462,0.0,889.1657887235282,0.0,784.6038430580862,245.18870095565194,1743.0531074311743,2324.070809908232,581.017702477058,578.1589601691336,192.7196533897112,770.8786135588448,11.56317920338267,34.50827744846467,0.0,270.6816642660442,1335.6791777403128,4196.306387443055,3412.1171160280096,0.0,303.44246306169134,43.13809476987558,0.0,0.0,15133.743774189976,23.997582154775163,0.0,0.0,0.0,-4.547473508864641e-13,0.0
2025-01-15 06:00:00+00:00,0,71.0,2891.20752532406,1127.7542198110684,863.1008699899252,900.3524355230666,1127.7542198109954,241.66611553025535,886.08810428074,1174.2013520221549,543.9807941366397,583.7734256744304,863.1008699899252,0.0,900.3524355230666,0.0,791.244791471476,247.26399733483623,1763.4533055129918,2351.2710740173225,587.8177685043306,583.7734256744285,194.59114189147616,778.3645675659046,11.67546851348857,34.89655045492842,0.0,273.27239948544775,1349.5173261845077,4240.724851508568,3183.4150931401173,0.0,40.89922765131905,0.0,0.0,0.0,15133.743774189976,23.99824299590378,0.0,0.0,0.0,-2.2737367544323206e-13,0.0
2025-01-15 07:00:00+00:00,0,71.0,2991.1255254053904,1165.3154520702128,891.7812105141437,934.0288628210334,1165.3154520701441,247.00812721001626,918.307324860128,1174.2013520221549,567.8730426213143,597.4424094489003,891.7812105141437,0.0,934.0288628210335,0.0,825.9971529037299,258.1241102824156,1825.810073335177,2434.4134311135695,608.6033577783924,597.4424094488992,199.14746981629972,796.5898792651989,11.948848188977983,36.09372494363464,0.0,282.4660118700658,1396.3835228797861,4387.5090482851765,3260.4105840172992,0.0,0.0,0.0,0.0,0.0,15133.743774189976,23.997960781821426,0.0,0.0,0.0,0.0,0.0
2025-01-15 08:00:00+00:00,0,71.0,2944.9752679612047,1146.1012979702516,877.1457174381992,921.728252552755,1146.1012979701754,242.04409934562514,904.0571986245503,1174.2013520221549,560.395330900152,585.7059670701015,877.1457174381992,0.0,921.728252552755,0.0,815.120481309312,254.72515040916,1798.873969990954,2398.4986266546052,599.6246566636513,585.7059670700994,195.23532235669978,780.9412894267991,11.714119341401986,35.53165404867352,0.0,277.90163838937497,1374.7325412089615,4319.707809170166,3213.6191079639175,0.0,0.0,0.0,0.0,0.0,15133.743774189976,23.997823662523146,0.0,0.0,0.0,-2.2737367544323206e-13,0.0
2025-01-15 09:00:00+00:00,0,71.0,2856.3171736067093,1113.6623656738707,847.921884878643,894.7329230541951,1113.6623656738032,232.7521443829596,880.9102212908435,1174.2013520221549,543.0514816128286,570.6108840610439,847.921884878643,0.0,894.7329230541951,0.0,789.8930641641144,246.84158255128577,1742.654807932838,2323.5397439104504,580.8849359776126,570.6108840610427,190.20362802034757,760.8145120813903,11.412217681220854,34.38498577690124,0.0,269.94617209334774,1333.6735221007157,4189.990695707425,3113.432808074565,0.0,0.0,0.0,0.0,0.0,15133.743774189976,23.997077272531552,0.0,0.0,0.0,4.547473508864641e-13,0.0
