solution_id,rack_id,rack_label,room_id,row,col,plot_row,plot_col,ac_unit,config_id,config_name,rho_load,alpha_age,epsilon_age,hotspot_risk
3135,room01_rack_it_039,39,room01,10,14,10,14,room01_cdz1,3,new_ac_high_efficiency,0.23367715526038763,0.24398784644278437,0.24398784644278437,0.2848973885888984
3135,room01_rack_it_040,40,room01,10,13,10,13,room01_cdz2,4,cold_plate_cdu_wshp,0.23663712852868585,0.20821295979676024,0.20821295979676024,0.2964821426334723
3135,room01_rack_it_041,41,room01,10,12,10,12,room01_cdz2,4,cold_plate_cdu_wshp,0.2415562823769663,0.20821295979676024,0.20821295979676024,0.3259756548376771
3135,room01_rack_it_042,42,room01,10,11,10,11,room01_cdz2,4,cold_plate_cdu_wshp,0.1742298346108289,0.20821295979676024,0.20821295979676024,0.4391080833451882
3135,room01_rack_it_043,43,room01,10,10,10,10,room01_cdz2,4,cold_plate_cdu_wshp,0.07471595034168313,0.20821295979676024,0.20821295979676024,0.3553729153152285
3135,room01_rack_it_044,44,room01,10,9,10,9,room01_cdz2,4,cold_plate_cdu_wshp,0.059198034321512875,0.20821295979676024,0.20821295979676024,0.4145147985459335
3135,room01_rack_it_045,45,room01,10,7,10,7,room01_cdz4,5,rdhx_wshp,0.16339182910465644,0.19640484357262555,0.19640484357262555,0.4208642633190416
3135,room01_rack_it_046,46,room01,10,6,10,6,room01_cdz4,5,rdhx_wshp,0.2157233399044448,0.19640484357262555,0.19640484357262555,0.3847204124058177
3135,room01_rack_it_047,47,room01,10,5,10,5,room01_cdz4,5,rdhx_wshp,0.06504537731071505,0.19640484357262555,0.19640484357262555,0.4243147535558319
3135,room01_rack_it_048,48,room01,10,4,10,4,room01_cdz4,5,rdhx_wshp,0.13296099758811042,0.19640484357262555,0.19640484357262555,0.739942429161037
3135,room02_rack_it_000,0,room02,2,21,2,21,room02_cdz5,5,rdhx_wshp,0.15404667809679834,0.14049514159610094,0.14049514159610094,0.0115755627009646
3135,room02_rack_it_001,1,room02,2,20,2,20,room02_cdz5,5,rdhx_wshp,0.09951904314616936,0.14049514159610094,0.14049514159610094,0.2179614296749559
3135,room02_rack_it_002,2,room02,2,19,2,19,room02_cdz5,5,rdhx_wshp,0.07972225994758118,0.14049514159610094,0.14049514159610094,0.2365532648320021
3135,room02_rack_it_003,3,room02,2,18,2,18,room02_cdz5,5,rdhx_wshp,0.17541652020378884,0.14049514159610094,0.14049514159610094,0.3016426149736237
3135,room02_rack_it_004,4,room02,2,17,2,17,room02_cdz5,5,rdhx_wshp,0.19163734258368081,0.14049514159610094,0.14049514159610094,0.3523937721604044
3135,room02_rack_it_005,5,room02,2,16,2,16,room02_cdz5,5,rdhx_wshp,0.10506847701233298,0.14049514159610094,0.14049514159610094,0.3857644304581489
3135,room02_rack_it_006,6,room02,2,15,2,15,room02_cdz5,5,rdhx_wshp,0.08081400022483082,0.14049514159610094,0.14049514159610094,0.3719511069872022
3135,room02_rack_it_007,7,room02,2,14,2,14,room02_cdz5,5,rdhx_wshp,0.16933344411054135,0.14049514159610094,0.14049514159610094,0.3809206887283984
3135,room02_rack_it_008,8,room02,2,13,2,13,room02_cdz5,5,rdhx_wshp,0.18265468711234722,0.14049514159610094,0.14049514159610094,0.3765775232764533
3135,room02_rack_it_009,9,room02,2,12,2,12,room02_cdz5,5,rdhx_wshp,0.06905566640200998,0.14049514159610094,0.14049514159610094,0.4990344193272917
3135,room02_rack_it_010,10,room02,2,11,2,11,room02_cdz5,5,rdhx_wshp,0.22434712755306968,0.14049514159610094,0.14049514159610094,0.6930309378556903
3135,room02_rack_it_011,11,room02,2,10,2,10,room02_cdz5,5,rdhx_wshp,0.08655840057721423,0.14049514159610094,0.14049514159610094,0.5559571765081216
3135,room02_rack_it_012,12,room02,2,9,2,9,room02_cdz5,5,rdhx_wshp,0.24063590821516206,0.14049514159610094,0.14049514159610094,0.5362069537954202
3135,room02_rack_it_013,13,room02,2,8,2,8,room02_cdz5,5,rdhx_wshp,0.18148694388591913,0.14049514159610094,0.14049514159610094,0.5085421030093904
3135,room02_rack_it_014,14,room02,2,7,2,7,room02_cdz5,5,rdhx_wshp,0.07552882652806275,0.14049514159610094,0.14049514159610094,0.4531478019804122
3135,room02_rack_it_015,15,room02,2,6,2,6,room02_cdz5,5,rdhx_wshp,0.0859616724732111,0.14049514159610094,0.14049514159610094,0.5590628935532207
3135,room02_rack_it_016,16,room02,2,5,2,5,room02_cdz5,5,rdhx_wshp,0.050872974140179175,0.14049514159610094,0.14049514159610094,0.5880255761481263
3135,room02_rack_it_017,17,room02,2,4,2,4,room02_cdz6,5,rdhx_wshp,0.19369641706995727,0.1937899949692563,0.1937899949692563,0.7906606617874306
3135,room02_rack_it_018,18,room02,6,20,6,20,room02_cdz1,6,cold_plate_cdu_wshp_plus_air,0.1807962880201598,0.13196465295637558,0.13196465295637558,0.2450543085088081
3135,room02_rack_it_019,19,room02,6,19,6,19,room02_cdz1,6,cold_plate_cdu_wshp_plus_air,0.21814780254683253,0.13196465295637558,0.13196465295637558,0.2810534486215867
3135,room02_rack_it_020,20,room02,6,18,6,18,room02_cdz1,6,cold_plate_cdu_wshp_plus_air,0.08628710040975876,0.13196465295637558,0.13196465295637558,0.2898612400925087
3135,room02_rack_it_021,21,room02,6,17,6,17,room02_cdz1,6,cold_plate_cdu_wshp_plus_air,0.09792911943534398,0.13196465295637558,0.13196465295637558,0.2221996510712005
3135,room02_rack_it_022,22,room02,6,16,6,16,room02_cdz1,6,cold_plate_cdu_wshp_plus_air,0.08425778097815151,0.13196465295637558,0.13196465295637558,0.2365022420862125
3135,room02_rack_it_023,23,room02,6,15,6,15,room02_cdz1,6,cold_plate_cdu_wshp_plus_air,0.06617717416574752,0.13196465295637558,0.13196465295637558,0.3565982168125001
3135,room02_rack_it_024,24,room02,6,14,6,14,room02_cdz1,6,cold_plate_cdu_wshp_plus_air,0.07352453837425413,0.13196465295637558,0.13196465295637558,0.3895677234061031
3135,room02_rack_it_025,25,room02,6,12,6,12,room02_cdz2,5,rdhx_wshp,0.2110288824192894,0.12804953229399968,0.12804953229399968,0.4485240300183728
