timestamp_hour_utc,representative_day_id,day_weight,it_load_kw,q_air_kw,q_cp_kw,q_rdhx_kw,s_air_kw,s_air_old_kw,s_air_new_kw,old_ac_capacity_eff_kw,q_air_to_ashp_kw,q_air_to_reject_kw,q_cp_to_wshp_kw,q_cp_to_free_kw,q_rdhx_to_wshp_kw,q_rdhx_to_chiller_kw,q_ashp_out_kw,p_ashp_kw,q_wshp_in_kw,q_wshp_out_kw,p_wshp_kw,q_chiller_evap_kw,p_chiller_kw,q_tower_kw,p_tower_kw,p_pump_kw,p_cdu_free_kw,p_terminal_kw,p_cooling_kw,p_grid_kw,q_heat_kw,heating_demand_kw,heat_demand_upper_violation_kw,q_tes_ch_kw,q_tes_dis_kw,e_tes_kwh,p_bess_ch_kw,p_bess_dis_kw,e_bess_kwh,max_theta_c,hotspot_slack_c,hotspot_penalty_yuan,bess_degradation_cost_yuan,power_balance_residual_kw,heat_balance_residual_kw
2025-01-15 00:00:00+00:00,0,71.0,2808.3800211662774,822.036106795125,1417.7972348927683,568.5466794783833,822.036106795125,755.0050880685518,67.03101872657317,4649.383728459951,619.2788600260825,202.75724676904247,1075.9319813721227,341.86525352064564,568.5466794783833,0.0,900.7692509470291,281.4903909209466,1644.478660850506,2192.638214467341,548.1595536168353,202.75724676904247,67.58574892301415,612.2082492127022,9.183123738190533,44.80073130636043,6.837305070412913,194.04878862307018,1152.1056421988299,3960.4856633651066,3093.4074654143706,3093.40746541437,4.547473508864641e-13,0.0,0.0,0.0,0.0,0.0,1337.9695094966876,23.963713699220097,0.0,0.0,0.0,-6.821210263296962e-13,0.0
2025-01-15 01:00:00+00:00,0,71.0,2850.3519168317885,833.6713494362607,1437.4556589489487,579.2249084465766,833.6713494362608,765.5921622275305,68.07918720873032,4649.383728459951,627.8926080129925,205.77874142326823,1363.4420139279814,74.01364502096726,579.2249084465766,0.0,913.2983389279891,285.4057309149966,1942.666922374558,2590.222563166077,647.5556407915193,205.77874142326823,68.59291380775608,348.38530025199157,5.225779503779873,48.17578240272455,1.4802729004193453,196.86279804371307,1253.2989183649088,4103.650835196697,3109.2480335896903,3109.24803358969,4.547473508864641e-13,394.27286850437616,0.0,374.5592250791574,0.0,0.0,1337.9695094966876,23.9632635015669,0.0,0.0,0.0,-4.547473508864641e-13,5.684341886080802e-14
2025-01-15 02:00:00+00:00,0,71.0,2878.6567769324,840.3506671617384,1452.7307747476646,585.5753350229968,840.3506671617386,772.4211424521307,67.92952470960785,4649.383728459951,634.5373258940044,205.81334126773402,1452.7307747476646,0.0,585.5753350229968,0.0,922.9633831185519,288.42605722454743,2038.3061097706614,2717.741479694215,679.4353699235537,205.81334126773402,68.60444708924467,274.4177883569787,4.11626682535468,49.437676592659905,0.0,198.486738875461,1288.5065565308214,5738.8105317770605,3126.3087354318395,3126.30873543184,0.0,514.3961273809273,0.0,862.48642764088,1571.6471983138392,0.0,2828.9649569649105,23.9623510993687,0.0,0.0,0.0,-2.2737367544323206e-13,0.0
2025-01-15 03:00:00+00:00,0,71.0,2848.0398182076824,832.6942401485226,1438.1594972328119,577.1860808263482,832.6942401485225,765.2197390464213,67.47450110210119,4649.383728459951,628.29399456049,204.4002455880326,1438.1594972328119,0.0,577.1860808263483,-1.1368683772161603e-13,913.8821739061673,285.58817934567725,2015.3455780591603,2687.1274374122136,671.7818593530534,204.40024558803248,68.13341519601083,272.5336607840433,4.08800491176065,48.91664572524784,0.0,196.59645248741552,1275.1045570191654,4123.144375226848,3153.1453945375406,3153.14539453754,4.547473508864641e-13,447.8642167808405,0.0,1286.2324607273968,0.0,0.0,2828.9649569649105,23.96176885329631,0.0,0.0,0.0,0.0,-2.2737367544323206e-13
2025-01-15 04:00:00+00:00,0,71.0,2876.2462463172383,840.8897135778534,1451.6798942947923,583.6766384445932,840.8897135778534,772.2646427934787,68.62507078437464,4649.383728459951,634.2400527938728,206.6496607839806,1451.6798942947923,0.0,583.6766384445932,0.0,922.5309858819968,288.290933088124,2035.3565327393856,2713.8087103191806,678.4521775797951,206.6496607839806,68.88322026132687,275.5328810453075,4.132993215679612,49.3871632132897,0.0,198.550549777546,1287.6970371357613,4163.943283452999,4279.455926564876,4724.98616333848,0.0,0.0,643.1162303636984,606.6955427915226,0.0,0.0,2828.9649569649105,23.96158786687945,0.0,0.0,0.0,-6.821210263296962e-13,0.0
2025-01-15 05:00:00+00:00,0,71.0,2860.627209702743,835.9174061871768,1444.177380091133,580.5324234244324,835.9174061871768,768.1042005447657,67.81320564241108,4649.383728459951,630.7532830613382,205.16412312583861,1444.177380091133,0.0,580.5324234244324,0.0,917.4593208164919,286.7060377551537,2024.7098035155655,2699.613071354087,674.9032678385217,205.16412312583861,68.38804104194621,273.55216416778484,4.1032824625167725,49.130645636978315,0.0,197.38688239316468,1280.6181571282814,4141.2453668310245,4192.280436291221,6506.07545272263,0.0,0.0,575.2080441206426,0.0,0.0,0.0,2828.9649569649105,23.962972871798716,0.0,0.0,0.0,0.0,0.0
2025-01-15 06:00:00+00:00,0,71.0,2891.20752532406,845.730318225192,1460.752465824668,584.7247412742,845.7303182251921,777.2109529319,68.51936529329211,4649.383728459951,637.9567194832263,207.77359874196577,1460.752465824668,0.0,584.7247412742,0.0,927.9370465210565,289.98032703783014,2045.477207098868,2727.30294279849,681.8257356996226,207.77359874196577,69.25786624732193,277.0314649892877,4.155471974839315,49.66982138748204,0.0,199.6349881445599,1294.5242104916558,4185.731735815716,3655.2399893195466,6069.99645352609,0.0,0.0,0.0,0.0,0.0,0.0,2828.9649569649105,23.962820634729624,0.0,0.0,0.0,2.2737367544323206e-13,0.0
2025-01-15 07:00:00+00:00,0,71.0,2991.1255254053904,868.7128268826318,1513.018939141487,609.3937593812714,868.7128268826318,799.8365864487622,68.8762404338696,4649.383728459951,660.4391554699419,208.27367141268996,1513.018939141487,0.0,609.3937593812714,0.0,960.6387715926427,300.19961612270083,2122.4126985227585,2829.8835980303447,707.4708995075862,208.27367141268996,69.42455713756333,277.6982285502533,4.165473428253799,51.484505768057325,0.0,205.3017498803712,1338.0468018445326,4329.172327249922,3790.5223696229873,4844.12799534811,0.0,0.0,0.0,0.0,0.0,0.0,2828.9649569649105,23.962259051581917,0.0,0.0,0.0,-9.094947017729282e-13,0.0
2025-01-15 08:00:00+00:00,0,71.0,2944.9752679612047,853.6582213724585,1490.6289448963055,600.6881016924418,853.6582213724585,786.4281141049471,67.23010726751136,4649.383728459951,650.5454625533889,203.11275881906954,1490.6289448963055,0.0,600.6881016924418,0.0,946.247945532202,295.7024829788131,2091.3170465887474,2788.4227287849963,697.1056821962491,203.11275881906954,67.70425293968985,270.8170117587594,4.062255176381391,50.725749363813584,0.0,201.79638172343394,1317.096804378381,4262.072072339586,3734.670674317198,4309.37483658353,0.0,0.0,0.0,0.0,0.0,0.0,2828.9649569649105,23.96328929294754,0.0,0.0,0.0,4.547473508864641e-13,0.0
2025-01-15 09:00:00+00:00,0,71.0,2856.3171736067093,829.8080729002984,1443.4459514718878,583.0631492345226,829.8080729002984,763.2085936297285,66.59947927056992,4649.383728459951,630.132215501686,199.67585739861238,106.70523494714166,1336.7407165247462,583.0631492345226,0.0,916.5559498206342,286.42373431894816,689.7683841816643,919.6911789088856,229.9227947272214,199.67585739861238,66.55861913287079,1602.9751930562293,24.044627895843437,35.7666028712544,26.734814330494924,196.13239010151045,865.5835833781437,3721.9007569848527,1836.2471287295198,1836.24712872952,0.0,0.0,0.0,0.0,0.0,0.0,2828.9649569649105,23.964396402885274,0.0,0.0,0.0,-2.2737367544323206e-13,0.0
